Accession	Term	experimental evidence	biotype	life cycle stage	Sample Type	Curator (ORCID)	PMID	Date
dd_Smed_v4_2558_1_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_5890_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_205_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_133_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_65_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_1445_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_572_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_8720_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_9360_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_2957_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_802_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_52_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_697_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_3809_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_1177_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_296_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_14413_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_5427_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_4172_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_860_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_1760_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_2086_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_1192_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_224_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_2421_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_5519_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_1236_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_421_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_10846_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_613_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_424_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_673_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_599_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_1038_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_195_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_156_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_1755_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_5801_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_556_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_242_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_269_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_1872_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_62_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_151_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_211_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_473_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_3159_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_258_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_140_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_2520_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_358_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_6301_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_141_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_484_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_3816_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_437_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_392_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_289_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_560_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
dd_Smed_v4_150_0_1	PLANA:0003116: parenchymal cell	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:58:29 2020
